0	0	0	4	4
1	1	1	1	1
2	1	1	0	0
3	2	3	0	1
4	3	3	0	0
5	3	3	0	1
6	3	3	1	1
7	3	4	1	1
8	4	4	0	0
9	4	4	0	1
10	7	7	0	0
11	7	7	0	0
12	8	8	0	0
13	9	9	0	0
14	9	9	0	0
15	10	10	0	0
16	10	10	0	0
17	12	12	0	1
18	13	14	1	1
19	14	15	1	1
20	15	15	1	1
21	15	16	0	0
22	17	17	0	0
23	17	17	1	2
24	18	18	1	1
25	18	18	1	1
26	18	19	0	1
27	18	19	1	1
28	20	20	0	0
29	21	21	0	1
30	21	21	0	1
31	23	23	1	1
32	24	24	0	0
33	24	24	1	2
34	24	24	0	0
35	26	26	1	1
36	27	28	1	1
37	29	30	0	0
38	30	30	0	0
39	30	30	1	2
40	0	7	5	5
41	7	13	5	5
42	14	18	5	5
43	19	20	5	5
44	20	28	5	5
45	28	35	5	5
46	17	18	2	2
47	18	21	2	2
48	0	0	5	5
49	0	0	5	5
50	0	0	5	5
51	0	0	5	5
52	0	1	5	5
53	1	1	5	5
54	1	1	5	5
55	1	1	5	5
56	1	1	5	5
57	1	2	5	5
58	2	2	5	5
59	2	2	5	5
60	2	2	5	5
61	2	2	5	5
62	2	3	5	5
63	3	3	5	5
64	3	3	5	5
65	3	3	5	5
66	3	3	5	5
67	3	4	5	5
68	4	4	5	5
69	4	4	5	5
70	4	4	5	5
71	4	4	5	5
72	4	5	5	5
73	5	5	5	5
74	5	5	5	5
75	5	5	5	5
76	5	5	5	5
77	5	6	5	5
78	6	6	5	5
79	6	6	5	5
80	6	6	5	5
81	6	6	5	5
82	6	7	5	5
83	7	7	5	5
84	7	7	5	5
85	7	7	5	5
86	7	7	5	5
87	7	8	5	5
88	8	8	5	5
89	8	8	5	5
90	8	8	5	5
91	8	8	5	5
92	8	9	5	5
93	9	9	5	5
94	9	9	5	5
95	9	9	5	5
96	9	9	5	5
97	9	10	5	5
98	10	10	5	5
99	10	10	5	5
100	10	10	5	5
101	10	10	5	5
102	10	11	5	5
103	11	11	5	5
104	11	11	5	5
105	11	11	5	5
106	11	11	5	5
107	11	12	5	5
108	12	12	5	5
109	12	12	5	5
110	12	12	5	5
111	12	12	5	5
112	12	13	5	5
113	13	13	5	5
114	13	13	5	5
115	13	13	5	5
116	7	8	5	5
117	8	8	5	5
118	8	8	5	5
119	8	8	5	5
120	8	8	5	5
121	8	9	5	5
122	9	9	5	5
123	9	9	5	5
124	9	9	5	5
125	9	9	5	5
126	9	10	5	5
127	10	10	5	5
128	10	10	5	5
129	10	10	5	5
130	10	10	5	5
131	10	11	5	5
132	11	11	5	5
133	11	11	5	5
134	11	11	5	5
135	11	11	5	5
136	11	12	5	5
137	12	12	5	5
138	12	12	5	5
139	12	12	5	5
140	12	12	5	5
141	12	13	5	5
142	13	13	5	5
143	13	13	5	5
144	13	13	5	5
145	14	14	5	5
146	14	14	5	5
147	14	15	5	5
148	15	15	5	5
149	15	15	5	5
150	15	15	5	5
151	15	15	5	5
152	15	16	5	5
153	16	16	5	5
154	16	16	5	5
155	16	16	5	5
156	16	16	5	5
157	16	17	5	5
158	17	17	5	5
159	17	17	5	5
160	17	17	5	5
161	17	17	5	5
162	17	18	5	5
163	18	18	5	5
164	18	18	5	5
165	18	18	5	5
166	18	18	5	5
167	19	19	5	5
168	19	19	5	5
169	19	19	5	5
170	19	20	5	5
171	20	20	5	5
172	20	21	5	5
