0	0	32	368	1
0	50	115	98	0	148	150	1
0	8	112	32	30
0	8	224	64	31
0	8	256	32	32
0	8	256	64	32
0	8	288	80	31
0	8	304	80	30
0	8	336	32	30
0	8	368	64	30
0	8	592	48	30
0	8	608	48	31
0	8	672	16	31
0	8	752	16	30
0	8	752	48	30
0	8	800	16	31
0	8	832	32	32
0	8	960	64	32
0	8	1104	112	30
0	8	1184	128	31
0	8	1216	128	32
0	8	1264	48	30
0	8	1360	32	30
0	8	1392	144	30
0	8	1456	96	30
0	8	1488	80	30
0	8	1504	64	31
0	8	1504	96	31
0	8	1616	32	30
0	8	1680	64	30
0	8	1728	64	32
0	8	1856	80	32
0	8	1920	16	32
0	8	1920	144	32
0	8	1952	16	31
0	8	2112	112	32
0	8	2224	80	30
0	8	2384	0	30
0	8	2448	0	30
0	8	2416	144	30
0	18	0	416	3	624	16
0	18	624	400	3	464	16
0	18	1152	416	3	352	16   
0	18	1536	416	3	80	16
0	18	1664	416	3	576	16
0	18	2256	416	3	560	16
0	18	1408	192	3	64	16
0	18	1488	176	3	208	16
0	1	0	416	3
0	1	16	416	2
0	1	32	416	2
0	1	48	416	2
0	1	64	416	2
0	1	80	416	2
0	1	96	416	2
0	1	112	416	2
0	1	128	416	2
0	1	144	416	2
0	1	160	416	2
0	1	176	416	2
0	1	192	416	2
0	1	208	416	2
0	1	224	416	2
0	1	240	416	2
0	1	256	416	2
0	1	272	416	2
0	1	288	416	2
0	1	304	416	2
0	1	320	416	2
0	1	336	416	2
0	1	352	416	2
0	1	368	416	2
0	1	384	416	2
0	1	400	416	2
0	1	416	416	2
0	1	432	416	2
0	1	448	416	2
0	1	464	416	2
0	1	480	416	2
0	1	496	416	2
0	1	512	416	2
0	1	528	416	2
0	1	544	416	2
0	1	560	416	2
0	1	576	416	2
0	1	592	416	2
0	1	608	416	2
0	1	624	416	5
0	1	640	416	6
0	1	656	416	6
0	1	672	416	6
0	1	688	416	6
0	1	704	416	6
0	1	720	416	6
0	1	736	416	6
0	1	752	416	6
0	1	768	416	6
0	1	784	416	6
0	1	800	416	6
0	1	816	416	6
0	1	832	416	6
0	1	848	416	6
0	1	864	416	6
0	1	880	416	6
0	1	896	416	6
0	1	912	416	6
0	1	928	416	6
0	1	944	416	6
0	1	960	416	6
0	1	976	416	6
0	1	992	416	6
0	1	1008	416	6
0	1	1024	416	6
0	1	1040	416	6
0	1	1056	416	6
0	1	1072	416	7
0	1	624	400	3
0	1	640	400	2
0	1	656	400	2
0	1	672	400	2
0	1	688	400	2
0	1	704	400	2
0	1	720	400	2
0	1	736	400	2
0	1	752	400	2
0	1	768	400	2
0	1	784	400	2
0	1	800	400	2
0	1	816	400	2
0	1	832	400	2
0	1	848	400	2
0	1	864	400	2
0	1	880	400	2
0	1	896	400	2
0	1	912	400	2
0	1	928	400	2
0	1	944	400	2
0	1	960	400	2
0	1	976	400	2
0	1	992	400	2
0	1	1008	400	2
0	1	1024	400	2
0	1	1040	400	2
0	1	1056	400	2
0	1	1072	400	4
0	1	1152	416	3
0	1	1168	416	2
0	1	1184	416	2
0	1	1200	416	2
0	1	1216	416	2
0	1	1232	416	2
0	1	1248	416	2
0	1	1264	416	2
0	1	1280	416	2
0	1	1296	416	2
0	1	1312	416	2
0	1	1328	416	2
0	1	1344	416	2
0	1	1360	416	2
0	1	1376	416	2
0	1	1392	416	2
0	1	1408	416	2
0	1	1424	416	2
0	1	1440	416	2
0	1	1456	416	2
0	1	1472	416	2
0	1	1488	416	4
0	1	1536	416	3
0	1	1552	416	2
0	1	1568	416	2
0	1	1584	416	2
0	1	1600	416	4
0	1	1664	416	3
0	1	1680	416	2
0	1	1696	416	2
0	1	1712	416	2
0	1	1728	416	2
0	1	1744	416	2
0	1	1760	416	2
0	1	1776	416	2
0	1	1792	416	2
0	1	1808	416	2
0	1	1824	416	2
0	1	1840	416	2
0	1	1856	416	2
0	1	1872	416	2
0	1	1888	416	2
0	1	1904	416	2
0	1	1920	416	2
0	1	1936	416	2
0	1	1952	416	2
0	1	1968	416	2
0	1	1984	416	2
0	1	2000	416	2
0	1	2016	416	2
0	1	2032	416	2
0	1	2048	416	2
0	1	2064	416	2
0	1	2080	416	2
0	1	2096	416	2
0	1	2112	416	2
0	1	2128	416	2
0	1	2144	416	2
0	1	2160	416	2
0	1	2176	416	2
0	1	2192	416	2
0	1	2208	416	2
0	1	2224	416	4
0	1	2256	416	3
0	1	2272	416	2
0	1	2288	416	2
0	1	2304	416	2
0	1	2320	416	2
0	1	2336	416	2
0	1	2352	416	2
0	1	2368	416	2
0	1	2384	416	2
0	1	2400	416	2
0	1	2416	416	2
0	1	2432	416	2
0	1	2448	416	2
0	1	2464	416	2
0	1	2480	416	2
0	1	2496	416	2
0	1	2512	416	2
0	1	2528	416	2
0	1	2544	416	2
0	1	2560	416	2
0	1	2576	416	2
0	1	2592	416	2
0	1	2608	416	2
0	1	2624	416	2
0	1	2640	416	2
0	1	2656	416	2
0	1	2672	416	2
0	1	2688	416	2
0	1	2704	416	2
0	1	2720	416	2
0	1	2736	416	2
0	1	2752	416	2
0	1	2768	416	2
0	1	2784	416	2
0	1	2800	416	4
0	51	1504	336	9
0	51	1520	336	9
0	51	1568	400	9
0	51	1584	400	9
0	51	1600	400	9
0	51	1584	384	9
0	51	1600	384	9
0	51	1600	368	9
0	51	1664	400	9
0	51	1680	400	9
0	51	1696	400	9
0	51	1664	384	9
0	51	1680	384	9
0	51	1664	368	9
0	51	2256	368	9
0	51	2272	368	9
0	51	2256	304	9
0	51	2272	304	9
0	8	160	400	33
0	8	176	400	33
0	8	192	400	33
0	8	672	384	33
0	8	688	384	33
0	8	704	384	33
0	8	720	384	33
0	8	736	384	33
0	8	752	384	33
0	8	1040	384	33
0	8	1056	384	33
0	8	1184	400	33
0	8	1200	400	33
0	8	1216	400	33
0	8	1728	400	33
0	8	1744	400	33
0	8	1760	400	33
0	8	1408	192	34
0	8	1424	192	34
0	8	1440	192	34
0	8	1456	192	34
0	8	1488	176	34
0	8	1504	176	34
0	8	1520	176	34
0	8	1536	176	34
0	8	1552	176	34
0	8	1568	176	34
0	8	1584	176	34
0	8	1600	176	34
0	8	1616	176	34
0	8	1632	176	34
0	8	1648	176	34
0	8	1664	176	34
0	8	1680	176	34
0	8	112	272	35
0	8	112	288	38
0	8	128	272	36
0	8	128	288	39
0	8	144	272	36
0	8	144	288	39
0	8	160	272	37
0	8	160	288	40
0	8	320	256	35
0	8	320	272	38
0	8	336	256	36
0	8	336	272	39
0	8	352	256	37
0	8	352	272	40
0	8	640	272	35
0	8	656	272	36
0	8	672	272	37
0	8	640	288	38
0	8	656	288	39
0	8	672	288	40
0	8	720	304	35
0	8	736	304	36
0	8	752	304	36
0	8	768	304	36
0	8	784	304	37
0	8	720	320	38
0	8	736	320	39
0	8	752	320	39
0	8	768	320	39
0	8	784	320	40
0	8	1168	272	35
0	8	1184	272	36
0	8	1200	272	37
0	8	1168	288	38
0	8	1184	288	39
0	8	1200	288	40
0	8	1648	272	35
0	8	1664	272	36
0	8	1680	272	36
0	8	1696	272	36
0	8	1712	272	37
0	8	1648	288	38
0	8	1664	288	39
0	8	1680	288	39
0	8	1696	288	39
0	8	1712	288	40
0	8	2320	288	35
0	8	2336	288	36
0	8	2352	288	37
0	8	2320	304	38
0	8	2336	304	39
0	8	2352	304	40
0	8	16	368	50
0	8	32	352	50
0	8	48	352	51
0	8	64	368	50
0	8	80	368	51
0	8	96	368	50
0	8	112	368	51
0	8	128	384	51
0	8	816	384	50
0	8	832	352	50
0	8	848	352	51
0	8	864	352	50
0	8	880	336	50
0	8	896	336	51
0	8	912	352	50
0	8	928	352	51
0	8	944	384	50
0	8	960	352	50
0	8	976	352	51
0	8	992	368	51
0	8	1888	400	50
0	8	1904	368	50
0	8	1920	368	51
0	8	1936	384	51
0	8	2368	352	50
0	8	2384	336	50
0	8	2400	288	50
0	8	2416	288	51
0	8	2432	304	51
0	8	2448	384	51
0	10	360	368	52	352	368	30	32	0
0	10	1864	368	52	1856	368	30	32	1
0	61	1800	384	70015	1792	384	30	16	1
0	13	352	368	711
0	13	368	368	712
0	13	352	384	713
0	13	352	400	713
0	13	368	384	714
0	13	368	400	714
0	13	1792	384	711
0	13	1808	384	712
0	13	1792	400	713
0	13	1808	400	714
0	13	1856	368	711
0	13	1872	368	712
0	13	1856	384	713
0	13	1872	384	714
0	13	1856	400	713
0	13	1872	400	714
0	13	2320	400	713
0	13	2336	400	714
0	13	2256	384	713
0	13	2272	384	714
0	13	2256	400	713
0	13	2272	400	714
0	13	2256	128	713
0	13	2272	128	714
0	13	2256	144	713
0	13	2272	144	714
0	13	2256	160	713
0	13	2272	160	714
0	13	2256	176	713
0	13	2272	176	714
0	13	2256	192	713
0	13	2272	192	714
0	13	2256	208	713
0	13	2272	208	714
0	13	2256	224	713
0	13	2272	224	714
0	13	2256	240	713
0	13	2272	240	714
0	13	2256	256	713
0	13	2272	256	714
0	13	2256	272	713
0	13	2272	272	714
0	13	2256	288	713
0	13	2272	288	714
0	13	240	368	88
0	13	272	368	89
0	13	240	400	810
0	13	272	400	811
0	13	272	336	812
0	13	304	336	813
0	13	304	400	815
0	13	2144	368	88
0	13	2176	368	89
0	13	2176	400	811
0	13	2176	272	84
0	13	2208	272	85
0	13	2208	400	87
0	13	2192	368	45
0	13	2192	384	46
0	13	2192	400	46
0	13	2224	272	45
0	13	2224	288	46
0	13	2224	304	46
0	13	2224	320	46
0	13	2224	336	46
0	13	2224	352	46
0	13	2224	368	46
0	13	2224	384	46
0	13	2224	400	46
0	13	1328	320	812
0	13	1424	320	813
0	13	1424	400	815
0	13	464	336	88
0	13	512	336	89
0	13	528	336	45
0	13	528	352	46
0	13	528	368	46
0	13	1312	144	88
0	13	1360	144	89
0	13	1312	160	810
0	13	1360	160	811
0	13	1376	144	45
0	13	1376	160	46
0	13	1376	176	47
0	13	1312	176	49
0	13	1328	176	48
0	13	1344	176	48
0	13	1360	176	48
0	13	1296	352	88
0	13	1392	352	89
0	13	1392	400	811
0	13	1408	352	45
0	13	1408	368	46
0	13	1408	384	46
0	13	1408	400	46
0	13	1264	384	84
0	13	400	368	84
0	13	512	384	84
0	13	1264	400	86
